id,count
470,218.0
471,166.12
474,284.85
478,16.26
483,118.87
484,128.07
485,83.15
486,126.17
491,99.47
494,97.9
495,235.3
497,206.45
499,160.41
515,113.67
518,218.19
521,173.15
525,154.29
529,238.51
532,152.23
534,110.43
540,115.73
544,297.79
547,167.28
549,43.25
563,36.38
564,143.11
567,117.75
572,111.44
577,128.05
578,274.74
585,349.06
588,145.25
589,121.19
590,108.07
592,16.56
594,211.01
596,14.32
598,344.07
599,140.61
605,35.87
606,127.23
607,252.86
608,221.7
609,68.15
610,289.92
611,177.83
614,129.71
615,214.94
616,247.76
617,129.25
618,241.65
624,117.53
629,132.09
631,90.55
633,88.85
637,23.3
638,106.56
643,63.04
644,139.1
645,34.56
646,209.12
648,187.54
650,37.82
651,200.25
652,262.16
656,115.85
657,17.76
659,80.37
660,207.16
662,101.01
665,378.12
675,323.12
681,161.22
682,194.82
685,19.05
686,219.32
689,23.99
696,138.25
703,145.66
704,96.34
705,143.41
714,230.87
717,98.25
718,15.14
720,87.85
721,246.64
723,233.89
726,190.97
728,133.49
730,197.9
731,27.16
734,336.75
737,77.12
738,19.06
745,170.41
746,27.46
749,240.46
752,25.1
753,167.31
758,245.68
765,17.29
766,225.04
768,83.29
769,184.77
774,127.84
775,106.89
781,54.37
784,328.71
794,19.38
795,279.04
796,81.2
802,165.1
803,215.94
805,32.58
806,291.49
807,101.84
809,15.54
810,164.47
812,187.81
814,115.82
818,244.27
819,132.88
825,72.54
836,106.91
839,119.16
847,264.39
848,178.47
851,115.14
852,135.59
853,32.96
857,141.1
858,44.72
859,207.17
861,24.67
867,107.38
870,205.55
871,201.54
872,213.85
874,344.98
881,199.74
886,134.97
890,56.07
895,158.54
899,86.52
900,275.75
901,258.47
902,247.36
903,40.38
913,261.96
918,219.93
923,134.47
924,36.63
926,25.12
927,18.35
930,211.51
934,30.17
937,130.5
939,152.78
941,88.76
942,370.84
946,273.7
950,99.07
953,90.06
959,102.92
961,26.84
962,96.76
964,73.08
969,195.32
971,149.4
976,41.46
978,253.23
980,229.51
981,148.56
990,365.38
993,18.69
996,19.46
998,329.94
999,183.73
1006,123.87
1008,15.6
1013,31.51
1015,98.58
1016,118.4
1022,308.04
1026,214.54
1028,235.6
1031,67.89
1034,48.85
1037,190.62
1040,65.73
1042,18.69
1046,18.56
1048,99.76
1049,112.5
1050,70.83
1051,209.69
1052,233.22
1055,185.81
1060,162.6
1064,24.98
1066,67.78
1071,98.37
1073,13.69
1089,209.34
1091,101.19
1092,82.1
1093,239.92
1096,317.26
1097,225.99
1098,19.2
1099,40.15
1102,177.54
1107,99.13
1109,42.31
1111,131.28
1112,117.11
1114,304.14
1116,290.52
1117,113.31
1118,86.09
1122,138.65
1124,158.8
1127,118.26
1133,225.06
1134,34.44
1135,152.16
1139,301.79
1143,53.68
1150,117.61
1151,113.84
1153,266.81
1155,25.73
1162,26.06
1163,203.68
1166,20.78
1171,86.18
1172,15.52
1173,257.83
1174,72.4
1177,116.62
1178,145.77
1184,186.77
1185,112.43
1186,114.95
1187,164.59
1188,284.29
1191,138.68
1207,121.45
1213,44.51
1215,128.1
1223,177.06
1227,118.49
1236,54.91
1237,54.73
1238,20.24
1241,28.73
1248,18.24
1250,38.52
1251,163.64
1253,115.73
1255,97.76
1257,176.34
1261,115.44
1262,344.15
1265,127.45
1273,200.71
1277,262.03
1278,120.23
1280,113.8
1284,230.6
1285,340.57
1288,35.06
1295,115.28
1297,358.11
1299,257.93
1304,153.64
1308,42.73
1310,96.47
1311,118.41
1314,92.75
1315,110.85
1318,29.9
1320,330.93
1321,290.91
1322,240.95
1330,117.62
1333,165.03
1334,230.27
1341,135.73
1344,147.6
1351,243.97
1354,106.51
1356,51.34
1363,120.48
1365,198.11
1369,127.08
1373,115.08
1375,114.68
1377,87.54
1379,135.27
1380,275.61
1381,99.63
1384,177.29
1390,189.41
1393,243.24
1395,50.91
1399,329.1
1400,92.29
1401,180.66
1404,168.16
1408,13.22
1409,27.31
1413,217.63
1416,279.66
1418,100.69
1423,102.13
1424,25.68
1425,16.56
1433,250.75
1434,141.41
1436,334.85
1442,244.41
1444,87.64
1445,117.56
1452,238.52
1455,169.59
1462,71.87
1467,74.54
1472,43.62
1475,183.48
1493,112.05
1501,230.94
1503,292.15
1504,216.58
1505,14.71
1511,227.83
1512,51.22
1513,90.08
1514,37.64
1528,252.54
1533,237.4
1534,27.91
1536,153.6
1537,82.07
1539,206.05
1550,215.4
1552,209.59
1554,187.63
1555,359.85
1556,101.23
1559,32.25
1563,244.4
1566,144.44
1567,138.24
1568,26.17
1571,232.34
1572,19.11
1574,49.43
1577,18.27
1583,64.81
1585,31.14
1586,178.13
1587,186.52
1596,144.62
1602,34.59
1604,73.23
1605,32.37
1610,315.1
1611,93.21
1616,33.32
1617,98.08
1618,16.48
1622,43.94
1623,33.62
1628,317.9
1631,16.83
1632,190.65
1633,241.34
1634,320.59
1636,231.29
1637,102.12
1643,139.93
1644,106.23
1646,93.52
1648,204.82
1651,33.66
1656,18.52
1658,148.0
1659,17.27
1665,184.64
1666,143.14
1670,41.71
1674,169.17
1679,207.45
1680,220.19
1683,332.59
1686,26.9
1691,100.25
1693,35.39
1696,39.16
1697,100.32
1703,97.41
1706,27.2
1709,173.93
1710,87.07
1712,212.52
1713,124.78
1718,346.0
1719,167.09
1722,282.17
1723,132.75
1724,281.27
1728,61.14
1730,33.34
1732,28.55
1737,34.44
1745,87.41
1747,13.94
1748,13.5
1755,105.33
1759,17.57
1761,273.12
1764,232.56
1765,151.86
1766,87.61
1768,99.62
1770,30.6
1771,146.07
1774,99.36
1785,134.0
1788,197.17
1792,16.33
1794,231.93
1797,121.2
1798,14.09
1799,276.2
1802,104.56
1806,32.53
1808,84.17
1810,249.32
1818,125.05
1819,381.57
1820,289.59
1822,224.78
1826,213.84
1827,186.18
1835,19.02
1841,113.36
1842,159.27
1843,19.37
1846,43.73
1849,102.23
1850,195.85
1851,185.37
1857,52.68
1858,189.28
1860,97.63
1861,249.19
1864,115.91
1869,322.48
1871,71.61
1872,29.48
1875,17.07
1878,223.98
1879,248.13
1885,89.65
1888,105.16
1889,29.34
1890,95.53
1896,149.79
1897,177.68
1898,117.77
1900,103.23
1905,38.46
1908,116.79
1909,99.9
1913,75.08
1918,109.0
1922,319.74
1923,129.9
1925,266.2
1926,142.29
1927,305.16
1930,190.01
1935,67.58
1939,118.95
1942,95.59
1943,217.36
1948,240.82
1949,255.28
1951,109.92
1953,117.73
1959,124.94
1963,17.93
1967,140.9
1973,267.56
1975,26.6
1976,89.24
1990,115.27
1993,118.02
1997,194.92
1999,128.15
2001,307.75
2004,85.02
2010,100.36
2013,132.13
2017,307.97
2021,118.31
2023,168.54
2026,136.41
2037,30.77
2039,193.46
2041,17.02
2046,30.75
2050,18.73
2060,230.74
2067,103.66
2069,157.08
2072,249.93
2074,134.47
2079,117.45
2083,25.93
2085,199.41
2087,17.01
2093,140.91
2094,31.76
2097,35.3
2103,93.39
2104,53.18
2107,195.17
2108,18.75
2110,91.68
2115,194.17
2117,31.75
2125,322.3
2127,265.82
2133,15.15
2134,376.1
2135,117.74
2141,253.72
2143,35.55
2145,85.67
2146,28.51
2147,276.77
2148,63.25
2149,72.73
2165,121.13
2166,163.93
2177,194.11
