id,count
703,146.62
704,100.26
705,113.18
714,232.12
717,99.41
718,14.77
720,85.06
721,257.9
723,232.79
726,186.54
728,138.24
730,205.06
731,27.72
734,333.98
737,71.16
738,16.67
745,163.83
746,27.55
749,234.85
752,26.37
753,188.12
758,240.64
765,17.34
766,224.36
768,86.97
769,180.8
774,138.9
775,109.09
781,56.15
784,327.44
794,18.12
795,274.74
796,84.23
802,158.05
803,219.64
805,32.97
806,293.88
807,103.9
809,15.61
810,168.62
812,190.55
814,119.42
818,241.84
819,139.47
825,69.66
836,114.09
839,120.6
847,264.46
848,184.28
851,121.95
852,135.7
853,32.66
857,144.84
858,43.05
859,225.88
861,25.8
867,114.48
870,217.02
871,220.56
872,226.75
874,358.64
881,207.98
886,134.72
890,64.86
895,178.27
899,90.02
900,275.71
901,254.65
902,241.99
903,41.42
913,265.0
918,218.39
923,116.09
924,36.53
926,25.73
927,18.75
930,225.73
934,33.29
937,125.19
939,134.71
941,90.12
942,372.73
946,285.37
950,98.52
953,86.7
959,103.66
961,25.2
962,98.49
964,84.27
969,189.93
971,144.9
976,41.86
978,254.28
980,240.83
981,148.05
990,357.59
993,18.11
996,19.1
998,330.55
999,178.43
1006,121.08
1008,15.01
1013,30.77
1015,99.08
1016,124.31
1022,307.98
1026,230.79
1028,243.12
1031,69.01
1034,44.25
1037,184.43
1040,68.09
1042,17.76
1046,17.04
1048,99.87
1049,112.06
1050,58.49
1051,213.64
1052,241.57
1055,193.04
1060,153.97
1064,27.31
1066,77.55
1071,101.44
1073,14.53
1089,189.81
1091,100.99
1092,67.74
1093,236.73
1096,318.5
1097,219.59
1098,18.28
1099,40.67
1102,184.29
1107,99.92
1109,40.76
1111,125.41
1112,116.91
1114,316.62
1116,295.53
1117,122.31
1118,77.37
1122,135.57
1124,160.82
1127,118.94
1133,220.76
1134,37.37
1135,141.86
1139,313.04
1143,53.92
1150,119.15
1151,115.29
1153,266.39
1155,27.29
1162,25.84
1163,204.15
1166,22.47
1171,84.66
1172,15.43
1173,262.24
1174,71.78
1177,121.49
1178,163.32
1184,187.61
1185,113.47
1186,115.05
1187,160.46
1188,295.29
1191,136.98
1207,120.02
1213,46.69
1215,132.89
1223,174.33
1227,120.83
1236,58.32
1237,64.91
1238,18.52
1241,28.73
1248,16.25
1250,37.3
1251,174.41
1253,117.57
1255,100.67
1257,158.04
1261,120.68
1262,337.35
1265,131.7
1273,189.39
1277,278.94
1278,117.47
1280,114.37
1284,232.78
1285,337.51
1288,32.96
1295,115.54
1297,354.54
1299,260.92
1304,152.35
1308,42.98
1310,96.78
1311,117.19
1314,95.98
1315,110.88
1318,29.81
1320,334.49
1321,299.05
1322,245.15
1330,118.17
1333,168.22
1334,232.26
1341,132.43
1344,139.02
1351,242.79
1354,100.08
1356,66.05
1363,120.99
1365,210.3
1369,127.09
1373,116.88
1375,118.32
1377,86.4
1379,132.51
1380,287.08
1381,94.51
1384,176.5
1390,185.48
1393,241.24
1395,54.48
1399,327.55
1400,84.81
1401,156.36
1404,188.33
1408,14.28
1409,28.63
1413,224.0
1416,286.11
1418,102.65
1423,99.84
1424,26.34
1425,16.65
1433,260.47
1434,138.54
1436,324.34
1442,255.85
1444,85.23
1445,110.33
1452,217.7
1455,169.44
1462,73.02
1467,76.3
1472,44.27
1475,186.09
1493,117.3
1501,227.82
1503,301.52
1504,229.51
1505,16.1
1511,223.68
1512,56.51
1513,91.49
1514,36.8
1528,241.07
1533,246.29
1534,27.36
1536,157.51
1537,78.23
1539,234.21
1550,224.32
1552,212.02
1554,205.79
1555,357.96
1556,96.86
1559,33.73
1563,242.76
1566,149.79
1567,157.31
1568,26.06
1571,230.1
1572,18.36
1574,55.34
1577,17.22
1583,83.4
1585,31.77
1586,198.33
1587,190.64
1596,156.29
1602,34.87
1604,80.01
1605,35.86
1610,315.72
1611,96.83
1616,33.61
1617,101.46
1618,15.69
1622,45.4
1623,34.77
1628,314.55
1631,16.76
1632,186.88
1633,232.99
1634,318.98
1636,229.11
1637,102.65
1643,112.98
1644,104.87
1646,94.99
1648,215.48
1651,34.14
1656,17.94
1658,142.22
1659,17.51
1665,183.07
1666,140.39
1670,41.45
1674,144.14
1679,198.63
1680,236.95
1683,332.14
1686,26.49
1691,101.85
1693,39.14
1696,39.99
1697,96.29
1703,93.2
1706,26.63
1709,168.46
1710,88.41
1712,194.12
1713,128.52
1718,343.08
1719,162.11
1722,294.18
1723,139.83
1724,290.86
1728,69.46
1730,31.31
1732,28.89
1737,40.87
1745,87.88
1747,14.31
1748,14.56
1755,106.42
1759,17.42
1761,280.82
1764,236.02
1765,159.11
1766,88.13
1768,104.85
1770,30.57
1771,148.39
1774,97.31
1785,127.57
1788,185.88
1792,15.8
1794,225.49
1797,120.68
1798,15.72
1799,275.54
1802,102.92
1806,32.49
1808,83.97
1810,260.39
1818,121.11
1819,383.04
1820,293.23
1822,227.57
1826,235.91
1827,180.35
1835,17.66
1841,115.82
1842,146.58
1843,16.85
1846,47.58
1849,97.74
1850,196.63
1851,187.06
1857,56.79
1858,176.57
1860,96.66
1861,246.97
1864,109.7
1869,330.16
1871,62.95
1872,31.36
1875,17.06
1878,241.1
1879,247.18
1885,91.43
1888,115.49
1889,27.62
1890,97.46
1896,135.71
1897,170.17
1898,115.19
1900,104.4
1905,39.27
1908,115.11
1909,100.65
1913,73.17
1918,111.62
1922,328.71
1923,134.19
1925,266.07
1926,129.01
1927,313.68
1930,203.71
1935,70.28
1939,120.21
1942,96.48
1943,320.43
1948,255.93
1949,267.63
1951,108.76
1953,122.05
1959,123.46
1963,17.52
1967,119.96
1973,283.39
1975,26.56
1976,86.22
1990,121.55
1993,116.43
1997,193.61
1999,132.27
2001,303.81
2004,86.9
2010,99.56
2013,137.23
2017,305.54
2021,117.38
2023,152.41
2026,137.85
2037,33.1
2039,218.09
2041,15.84
2046,32.0
2050,18.06
2060,242.2
2067,104.23
2069,152.72
2072,255.36
2074,139.13
2079,124.27
2083,26.01
2085,205.51
2087,17.36
2093,135.69
2094,31.36
2097,35.55
2103,97.76
2104,48.79
2107,190.72
2108,19.64
2110,98.58
2115,171.28
2117,31.72
2125,324.93
2127,274.81
2133,16.12
2134,369.1
2135,116.91
2141,257.89
2143,36.5
2145,85.55
2146,28.44
2147,281.28
2148,57.25
2149,77.52
2165,123.03
2166,148.96
2177,208.98
