id,count
606,133.61
607,256.61
608,226.15
609,69.68
610,289.47
611,177.87
614,131.76
615,207.45
616,255.13
617,127.47
618,242.09
624,118.7
629,135.76
631,86.26
633,93.48
637,24.47
638,105.33
643,66.47
644,134.86
645,33.65
646,208.94
648,180.56
650,39.38
651,193.05
652,269.51
656,106.82
657,18.89
659,90.67
660,198.21
662,100.61
665,384.34
675,334.43
681,160.84
682,205.53
685,20.93
686,202.59
689,25.51
696,138.01
703,149.63
704,100.98
705,117.49
714,234.97
717,98.03
718,14.6
720,82.55
721,257.54
723,230.42
726,197.42
728,131.75
730,189.88
731,27.07
734,332.68
737,71.07
738,17.66
745,160.15
746,26.51
749,231.92
752,26.38
753,175.07
758,241.1
765,16.37
766,233.68
768,80.63
769,192.13
774,135.42
775,106.73
781,60.38
784,340.91
794,18.9
795,284.04
796,80.44
802,154.67
803,217.93
805,33.57
806,287.02
807,105.2
809,14.79
810,160.65
812,191.45
814,116.59
818,251.93
819,126.8
825,64.22
836,98.48
839,124.51
847,264.56
848,167.36
851,120.1
852,134.5
853,32.06
857,137.71
858,45.11
859,225.91
861,20.46
867,105.8
870,217.45
871,206.44
872,227.11
874,365.36
881,193.66
886,132.8
890,60.6
895,157.22
899,78.83
900,278.42
901,259.4
902,247.48
903,43.72
913,258.21
918,199.38
923,109.41
924,37.33
926,25.35
927,18.73
930,224.02
934,32.83
937,117.77
939,150.56
941,85.29
942,376.55
946,278.02
950,100.03
953,89.49
959,100.72
961,28.45
962,94.17
964,70.14
969,176.36
971,157.03
976,43.61
978,253.71
980,244.01
981,149.86
990,377.78
993,17.99
996,20.41
998,329.87
999,172.58
1006,124.14
1008,14.58
1013,29.77
1015,102.35
1016,119.32
1022,304.29
1026,215.98
1028,231.92
1031,67.44
1034,51.95
1037,191.49
1040,65.48
1042,19.25
1046,19.07
1048,103.47
1049,110.05
1050,72.09
1051,199.7
1052,245.76
1055,190.82
1060,151.8
1064,27.12
1066,73.16
1071,100.96
1073,13.8
1089,199.23
1091,97.89
1092,71.62
1093,238.0
1096,324.25
1097,228.38
1098,17.7
1099,38.93
1102,171.8
1107,97.62
1109,42.53
1111,138.38
1112,117.86
1114,312.47
1116,297.63
1117,117.41
1118,88.0
1122,137.37
1124,155.66
1127,119.85
1133,231.53
1134,36.04
1135,122.39
1139,308.96
1143,58.95
1150,117.09
1151,114.39
1153,274.87
1155,26.67
1162,28.47
1163,205.47
1166,21.27
1171,86.17
1172,14.61
1173,246.77
1174,75.82
1177,120.34
1178,135.24
1184,185.77
1185,113.63
1186,115.14
1187,169.56
1188,284.73
1191,138.96
1207,122.15
1213,45.23
1215,131.57
1223,167.63
1227,119.29
1236,59.9
1237,54.44
1238,19.12
1241,28.71
1248,17.24
1250,34.87
1251,163.52
1253,115.41
1255,99.33
1257,160.77
1261,116.73
1262,350.76
1265,141.15
1273,184.52
1277,268.88
1278,111.65
1280,118.28
1284,234.94
1285,339.61
1288,33.25
1295,119.54
1297,361.68
1299,251.56
1304,153.38
1308,43.93
1310,96.4
1311,117.07
1314,94.98
1315,112.99
1318,30.94
1320,333.59
1321,298.23
1322,241.98
1330,123.06
1333,167.86
1334,244.75
1341,127.71
1344,151.02
1351,246.74
1354,103.24
1356,54.8
1363,125.33
1365,202.26
1369,125.87
1373,120.22
1375,113.46
1377,79.65
1379,125.77
1380,278.7
1381,99.89
1384,174.53
1390,184.63
1393,247.86
1395,53.5
1399,319.73
1400,99.35
1401,158.86
1404,167.59
1408,13.23
1409,26.03
1413,223.2
1416,288.52
1418,101.53
1423,105.78
1424,25.95
1425,15.12
1433,253.72
1434,144.14
1436,323.55
1442,248.05
1444,81.83
1445,104.97
1452,219.75
1455,165.37
1462,74.17
1467,75.93
1472,43.35
1475,181.41
1493,109.68
1501,229.22
1503,301.56
1504,216.19
1505,13.97
1511,211.43
1512,52.31
1513,91.41
1514,37.15
1528,248.66
1533,245.07
1534,29.34
1536,158.1
1537,74.78
1539,210.41
1550,222.67
1552,209.85
1554,197.57
1555,368.31
1556,95.54
1559,34.32
1563,247.11
1566,134.89
1567,139.82
1568,28.67
1571,231.2
1572,17.82
1574,54.61
1577,17.14
1583,68.89
1585,31.69
1586,180.87
1587,187.02
1596,149.32
1602,34.62
1604,81.9
1605,32.23
1610,321.12
1611,98.66
1616,30.85
1617,99.65
1618,15.88
1622,44.44
1623,32.12
1628,318.0
1631,17.64
1632,179.03
1633,239.72
1634,322.4
1636,236.84
1637,102.91
1643,123.1
1644,104.6
1646,90.85
1648,211.68
1651,31.96
1656,19.75
1658,148.93
1659,16.93
1665,185.02
1666,141.33
1670,42.23
1674,141.33
1679,203.8
1680,217.95
1683,331.31
1686,26.56
1691,99.85
1693,35.62
1696,40.05
1697,97.77
1703,95.66
1706,27.24
1709,168.17
1710,85.04
1712,205.66
1713,126.76
1718,351.81
1719,162.52
1722,282.05
1723,132.82
1724,285.81
1728,57.65
1730,29.7
1732,28.73
1737,36.26
1745,82.13
1747,13.99
1748,12.99
1755,105.94
1759,16.93
1761,277.25
1764,229.25
1765,156.75
1766,80.7
1768,103.33
1770,30.93
1771,149.62
1774,96.96
1785,124.67
1788,198.65
1792,14.78
1794,225.49
1797,123.09
1798,13.43
1799,267.52
1802,101.65
1806,34.92
1808,80.6
1810,263.22
1818,118.38
1819,387.82
1820,283.31
1822,229.18
1826,218.49
1827,175.27
1835,18.17
1841,118.36
1842,151.7
1843,17.12
1846,45.13
1849,106.31
1850,222.79
1851,192.68
1857,55.03
1858,176.79
1860,98.07
1861,250.82
1864,116.58
1869,327.18
1871,72.86
1872,29.17
1875,17.29
1878,239.33
1879,244.63
1885,89.55
1888,106.25
1889,30.19
1890,94.93
1896,150.77
1897,169.68
1898,117.49
1900,103.88
1905,40.74
1908,118.14
1909,103.26
1913,75.86
1918,110.41
1922,330.69
1923,125.73
1925,269.7
1926,146.07
1927,309.8
1930,200.39
1935,67.67
1939,121.4
1942,96.86
1943,222.35
1948,251.07
1949,265.14
1951,109.39
1953,123.53
1959,132.53
1963,17.27
1967,119.93
1973,267.66
1975,26.81
1976,88.89
1990,121.38
1993,118.18
1997,199.75
1999,128.56
2001,302.28
2004,81.28
2010,102.31
2013,133.33
2017,300.76
2021,108.87
2023,167.64
2026,135.02
2037,30.77
2039,186.52
2041,16.56
2046,31.19
2050,17.34
2060,243.56
2067,103.99
2069,148.89
2072,254.26
2074,127.02
2079,122.03
2083,27.13
2085,192.04
2087,17.2
2093,139.07
2094,31.46
2097,38.72
2103,98.02
2104,54.48
2107,186.26
2108,19.14
2110,92.1
2115,179.69
2117,32.05
2125,325.7
2127,272.98
2133,14.65
2134,377.89
2135,119.25
2141,257.93
2143,33.78
2145,79.29
2146,29.54
2147,276.71
2148,64.21
2149,76.5
2165,121.02
2166,151.0
2177,211.09
