id,count
962,94.41
964,80.83
969,191.0
971,148.26
976,41.77
978,251.17
980,231.47
981,148.13
990,362.15
993,19.28
996,19.74
998,325.33
999,181.92
1006,123.57
1008,15.26
1013,31.48
1015,98.64
1016,117.86
1022,303.13
1026,216.19
1028,233.42
1031,63.39
1034,46.94
1037,195.98
1040,61.54
1042,19.43
1046,18.62
1048,98.96
1049,109.13
1050,66.13
1051,216.36
1052,238.1
1055,180.34
1060,151.87
1064,27.5
1066,72.58
1071,99.89
1073,14.21
1089,206.22
1091,95.87
1092,76.92
1093,234.57
1096,315.07
1097,222.54
1098,18.03
1099,35.13
1102,179.76
1107,100.21
1109,41.99
1111,136.18
1112,117.73
1114,311.74
1116,291.29
1117,119.51
1118,74.55
1122,134.45
1124,159.24
1127,120.89
1133,215.54
1134,35.08
1135,150.38
1139,307.77
1143,52.03
1150,117.85
1151,114.55
1153,271.01
1155,28.31
1162,29.11
1163,208.71
1166,20.36
1171,88.56
1172,15.63
1173,250.27
1174,71.8
1177,121.59
1178,182.54
1184,175.17
1185,117.21
1186,114.63
1187,163.36
1188,279.25
1191,136.27
1207,122.59
1213,44.96
1215,125.74
1223,174.94
1227,120.08
1236,51.48
1237,50.56
1238,19.12
1241,27.07
1248,17.84
1250,38.25
1251,166.52
1253,114.66
1255,98.59
1257,164.06
1261,116.39
1262,338.41
1265,132.93
1273,183.97
1277,260.84
1278,114.35
1280,115.09
1284,223.86
1285,337.71
1288,34.19
1295,120.15
1297,355.13
1299,250.38
1304,151.19
1308,39.77
1310,94.18
1311,114.37
1314,93.31
1315,112.91
1318,30.25
1320,329.51
1321,300.18
1322,240.78
1330,119.65
1333,169.38
1334,228.96
1341,136.54
1344,147.21
1351,241.2
1354,101.53
1356,50.84
1363,124.29
1365,198.23
1369,128.39
1373,116.1
1375,114.39
1377,84.67
1379,139.34
1380,280.81
1381,96.13
1384,178.77
1390,190.8
1393,239.75
1395,49.67
1399,321.27
1400,91.81
1401,169.94
1404,173.3
1408,14.88
1409,28.97
1413,220.79
1416,280.38
1418,102.31
1423,99.61
1424,27.22
1425,15.6
1433,249.39
1434,140.77
1436,331.27
1442,242.95
1444,82.49
1445,119.12
1452,231.12
1455,166.9
1462,67.09
1467,74.04
1472,43.35
1475,179.42
1493,111.32
1501,227.31
1503,294.15
1504,224.11
1505,15.3
1511,225.11
1512,49.06
1513,88.65
1514,37.56
1528,249.1
1533,245.14
1534,29.94
1536,151.47
1537,80.49
1539,227.31
1550,212.74
1552,212.5
1554,196.82
1555,359.62
1556,95.87
1559,35.15
1563,240.83
1566,148.21
1567,177.23
1568,27.15
1571,231.68
1572,18.23
1574,46.25
1577,17.53
1583,72.28
1585,31.68
1586,187.42
1587,190.71
1596,151.46
1602,36.94
1604,75.3
1605,30.81
1610,313.97
1611,92.27
1616,32.67
1617,98.87
1618,15.86
1622,43.81
1623,31.04
1628,317.57
1631,14.68
1632,186.82
1633,242.04
1634,321.29
1636,219.28
1637,102.71
1643,141.7
1644,103.69
1646,100.79
1648,209.22
1651,31.34
1656,18.77
1658,144.69
1659,17.62
1665,173.51
1666,142.29
1670,41.22
1674,165.32
1679,206.6
1680,216.52
1683,333.84
1686,27.44
1691,98.93
1693,36.45
1696,39.2
1697,98.92
1703,94.72
1706,28.33
1709,167.46
1710,85.13
1712,202.54
1713,124.83
1718,344.73
1719,168.75
1722,279.58
1723,135.67
1724,285.41
1728,62.53
1730,33.12
1732,28.76
1737,36.89
1745,81.86
1747,14.21
1748,14.82
1755,101.73
1759,17.26
1761,273.05
1764,235.77
1765,150.89
1766,85.35
1768,106.44
1770,30.41
1771,144.86
1774,96.61
1785,130.71
1788,186.28
1792,15.58
1794,228.87
1797,124.21
1798,13.89
1799,266.21
1802,104.3
1806,30.97
1808,88.75
1810,240.89
1818,120.83
1819,383.81
1820,283.04
1822,226.76
1826,223.65
1827,182.18
1835,19.5
1841,118.48
1842,147.26
1843,17.59
1846,45.13
1849,102.05
1850,204.49
1851,185.65
1857,49.56
1858,180.89
1860,96.0
1861,246.08
1864,113.39
1869,321.93
1871,66.78
1872,28.14
1875,17.99
1878,234.27
1879,242.05
1885,91.18
1888,110.67
1889,26.28
1890,93.32
1896,146.02
1897,170.95
1898,115.59
1900,106.84
1905,40.18
1908,114.42
1909,102.53
1913,69.11
1918,109.21
1922,317.63
1923,128.21
1925,265.3
1926,141.68
1927,310.42
1930,195.6
1935,63.35
1939,120.26
1942,95.63
1943,108.32
1948,250.98
1949,259.39
1951,107.24
1953,121.37
1959,125.56
1963,17.6
1967,135.01
1973,264.43
1975,26.71
1976,87.32
1990,119.57
1993,119.49
1997,191.53
1999,125.55
2001,307.19
2004,83.81
2010,102.72
2013,132.88
2017,305.37
2021,105.3
2023,159.16
2026,135.05
2037,31.3
2039,184.17
2041,17.26
2046,31.3
2050,17.75
2060,236.08
2067,102.06
2069,153.34
2072,253.16
2074,134.95
2079,123.15
2083,25.74
2085,183.93
2087,15.54
2093,138.87
2094,30.83
2097,37.7
2103,95.74
2104,49.67
2107,199.48
2108,19.35
2110,93.66
2115,183.65
2117,32.21
2125,317.83
2127,267.54
2133,15.44
2134,371.6
2135,118.53
2141,254.87
2143,31.21
2145,82.24
2146,30.88
2147,280.06
2148,55.79
2149,66.11
2165,122.74
2166,155.13
2177,196.45
