id,count
1501,229.47
1503,308.7
1504,225.66
1505,16.43
1511,221.22
1512,50.67
1513,91.15
1514,38.58
1528,234.93
1533,241.48
1534,28.73
1536,152.55
1537,80.31
1539,222.56
1550,219.73
1552,212.92
1554,199.65
1555,373.2
1556,101.4
1559,33.45
1563,239.19
1566,142.94
1567,159.35
1568,25.75
1571,230.22
1572,17.6
1574,52.9
1577,17.49
1583,76.18
1585,31.28
1586,190.51
1587,188.61
1596,150.14
1602,36.3
1604,84.83
1605,32.04
1610,304.68
1611,94.69
1616,32.14
1617,98.49
1618,16.3
1622,43.23
1623,32.23
1628,305.94
1631,16.66
1632,184.13
1633,243.33
1634,319.32
1636,232.51
1637,100.71
1643,112.15
1644,103.49
1646,93.9
1648,212.61
1651,35.35
1656,17.96
1658,149.37
1659,16.58
1665,184.44
1666,141.84
1670,41.71
1674,170.6
1679,202.32
1680,236.24
1683,329.61
1686,26.42
1691,99.63
1693,35.09
1696,39.81
1697,97.08
1703,100.77
1706,27.71
1709,170.28
1710,81.04
1712,207.13
1713,125.84
1718,338.62
1719,160.12
1722,271.48
1723,135.62
1724,278.0
1728,64.42
1730,31.83
1732,29.31
1737,37.22
1745,79.97
1747,14.66
1748,12.42
1755,104.93
1759,16.5
1761,272.17
1764,239.8
1765,159.92
1766,84.9
1768,107.46
1770,30.65
1771,139.47
1774,96.41
1785,127.3
1788,182.87
1792,15.71
1794,226.92
1797,119.4
1798,14.92
1799,274.06
1802,102.97
1806,33.77
1808,75.26
1810,254.19
1818,122.17
1819,386.07
1820,279.5
1822,228.42
1826,235.47
1827,184.13
1835,17.49
1841,113.9
1842,154.27
1843,16.22
1846,44.83
1849,104.34
1850,206.76
1851,178.32
1857,51.66
1858,183.07
1860,96.81
1861,243.76
1864,113.98
1869,330.66
1871,72.02
1872,27.01
1875,18.5
1878,221.88
1879,237.04
1885,93.31
1888,109.21
1889,28.41
1890,95.62
1896,134.95
1897,178.76
1898,115.93
1900,110.53
1905,39.75
1908,114.02
1909,100.25
1913,72.64
1918,108.58
1922,324.56
1923,126.64
1925,268.87
1926,142.78
1927,303.25
1930,195.8
1935,71.53
1939,116.32
1942,96.97
1943,228.58
1948,243.33
1949,271.06
1951,111.13
1953,121.42
1959,125.44
1963,17.16
1967,131.16
1973,263.0
1975,26.11
1976,90.28
1990,117.28
1993,121.15
1997,193.74
1999,124.26
2001,304.21
2004,81.59
2010,102.77
2013,136.9
2017,302.44
2021,109.24
2023,155.01
2026,143.35
2037,30.4
2039,195.54
2041,18.76
2046,31.19
2050,18.07
2060,249.36
2067,102.4
2069,157.54
2072,252.99
2074,140.09
2079,120.63
2083,24.98
2085,196.61
2087,17.1
2093,147.59
2094,30.43
2097,36.66
2103,95.48
2104,51.46
2107,183.8
2108,20.11
2110,97.47
2115,181.94
2117,32.93
2125,323.02
2127,259.29
2133,15.55
2134,381.02
2135,119.66
2141,245.71
2143,34.21
2145,80.71
2146,28.59
2147,278.45
2148,60.68
2149,70.38
2165,122.01
2166,155.49
2177,201.49
