id,count
1674,135.04
1679,214.07
1680,218.31
1683,335.86
1686,26.45
1691,99.92
1693,36.76
1696,39.8
1697,99.03
1703,102.09
1706,27.41
1709,171.24
1710,86.44
1712,186.02
1713,128.4
1718,351.1
1719,170.27
1722,282.56
1723,138.47
1724,285.54
1728,61.75
1730,32.03
1732,30.0
1737,40.87
1745,91.19
1747,15.34
1748,12.7
1755,105.72
1759,17.36
1761,272.36
1764,222.69
1765,151.38
1766,89.2
1768,101.02
1770,29.71
1771,148.32
1774,99.32
1785,136.67
1788,190.56
1792,15.59
1794,225.01
1797,121.17
1798,16.36
1799,280.21
1802,100.8
1806,35.75
1808,79.44
1810,249.3
1818,111.85
1819,375.47
1820,290.54
1822,224.35
1826,224.38
1827,176.44
1835,19.08
1841,114.22
1842,153.0
1843,16.98
1846,44.21
1849,97.15
1850,202.95
1851,188.34
1857,56.24
1858,178.92
1860,95.1
1861,242.19
1864,117.55
1869,320.1
1871,63.34
1872,28.38
1875,16.99
1878,223.55
1879,250.03
1885,90.41
1888,107.38
1889,29.91
1890,93.35
1896,141.33
1897,180.91
1898,116.87
1900,101.72
1905,39.29
1908,120.22
1909,96.34
1913,66.26
1918,112.85
1922,314.68
1923,133.04
1925,269.41
1926,138.18
1927,305.58
1930,197.89
1935,66.75
1939,118.98
1942,94.18
1943,313.73
1948,255.92
1949,258.88
1951,109.37
1953,116.62
1959,129.65
1963,15.9
1967,118.87
1973,261.39
1975,25.85
1976,86.83
1990,113.62
1993,111.58
1997,196.7
1999,126.64
2001,294.78
2004,88.66
2010,101.78
2013,133.12
2017,306.13
2021,113.32
2023,150.99
2026,134.99
2037,30.65
2039,202.66
2041,16.61
2046,32.7
2050,19.17
2060,238.1
2067,101.43
2069,163.37
2072,254.94
2074,139.02
2079,122.86
2083,26.32
2085,188.49
2087,17.54
2093,141.8
2094,30.19
2097,37.41
2103,98.11
2104,51.76
2107,193.98
2108,19.73
2110,94.74
2115,182.13
2117,32.29
2125,315.85
2127,279.0
2133,15.89
2134,373.34
2135,119.72
2141,267.9
2143,35.37
2145,86.99
2146,29.03
2147,278.45
2148,56.13
2149,78.88
2165,122.15
2166,164.31
2177,201.15
