id,count
1099,39.59
1102,172.41
1107,103.2
1109,42.28
1111,118.73
1112,117.13
1114,308.3
1116,290.94
1117,124.61
1118,65.22
1122,136.94
1124,153.41
1127,121.95
1133,228.4
1134,38.23
1135,145.29
1139,292.51
1143,54.93
1150,121.69
1151,113.36
1153,270.31
1155,27.24
1162,28.01
1163,192.76
1166,21.02
1171,88.72
1172,15.78
1173,263.06
1174,63.94
1177,117.59
1178,157.65
1184,168.91
1185,115.92
1186,120.89
1187,166.69
1188,280.48
1191,138.34
1207,120.33
1213,45.66
1215,129.21
1223,173.06
1227,120.22
1236,49.42
1237,52.12
1238,17.88
1241,29.94
1248,16.36
1250,39.85
1251,168.39
1253,117.0
1255,100.96
1257,174.93
1261,118.32
1262,341.3
1265,128.82
1273,186.34
1277,257.03
1278,116.47
1280,115.88
1284,225.06
1285,328.21
1288,33.75
1295,115.94
1297,357.49
1299,258.69
1304,145.41
1308,42.71
1310,95.09
1311,117.25
1314,92.71
1315,113.86
1318,31.7
1320,327.79
1321,296.74
1322,237.33
1330,117.37
1333,168.0
1334,210.91
1341,139.41
1344,141.62
1351,243.13
1354,98.04
1356,55.45
1363,120.33
1365,192.89
1369,127.61
1373,117.36
1375,116.3
1377,79.75
1379,120.53
1380,274.9
1381,93.88
1384,188.11
1390,189.85
1393,238.94
1395,48.47
1399,340.54
1400,91.36
1401,158.44
1404,162.07
1408,13.79
1409,26.73
1413,215.78
1416,282.79
1418,103.27
1423,103.9
1424,26.14
1425,16.6
1433,255.77
1434,144.93
1436,336.05
1442,242.46
1444,85.65
1445,109.12
1452,232.12
1455,163.29
1462,64.85
1467,82.14
1472,44.97
1475,177.88
1493,116.83
1501,227.07
1503,287.64
1504,217.5
1505,14.7
1511,220.86
1512,50.07
1513,95.33
1514,37.36
1528,249.14
1533,238.18
1534,28.83
1536,155.73
1537,79.56
1539,233.63
1550,202.94
1552,213.9
1554,200.29
1555,356.54
1556,96.64
1559,32.82
1563,235.22
1566,143.18
1567,159.47
1568,27.58
1571,229.3
1572,17.14
1574,46.29
1577,18.44
1583,71.09
1585,29.6
1586,189.0
1587,204.05
1596,150.99
1602,36.53
1604,80.46
1605,34.66
1610,300.81
1611,92.44
1616,32.89
1617,100.28
1618,16.39
1622,43.1
1623,31.16
1628,304.98
1631,17.86
1632,168.25
1633,248.32
1634,313.56
1636,219.56
1637,104.17
1643,119.92
1644,106.25
1646,94.26
1648,203.48
1651,32.84
1656,18.55
1658,145.84
1659,17.2
1665,169.15
1666,144.67
1670,41.45
1674,163.92
1679,201.74
1680,218.66
1683,330.3
1686,27.62
1691,98.6
1693,35.51
1696,40.23
1697,98.47
1703,96.84
1706,28.02
1709,157.89
1710,87.84
1712,201.55
1713,123.04
1718,343.17
1719,170.2
1722,277.28
1723,134.68
1724,278.49
1728,70.06
1730,30.55
1732,28.61
1737,40.21
1745,84.46
1747,15.31
1748,13.12
1755,107.39
1759,18.56
1761,268.51
1764,231.22
1765,157.84
1766,87.49
1768,107.92
1770,29.6
1771,150.65
1774,100.28
1785,124.63
1788,191.62
1792,15.21
1794,235.22
1797,118.99
1798,14.38
1799,263.47
1802,107.21
1806,32.71
1808,82.35
1810,245.71
1818,113.21
1819,385.12
1820,283.46
1822,220.13
1826,216.61
1827,179.44
1835,18.19
1841,113.77
1842,163.78
1843,16.5
1846,46.58
1849,96.6
1850,199.35
1851,195.04
1857,53.23
1858,172.35
1860,98.3
1861,257.12
1864,111.82
1869,319.09
1871,64.87
1872,30.87
1875,17.49
1878,235.34
1879,239.59
1885,88.42
1888,102.49
1889,30.66
1890,93.49
1896,136.6
1897,175.11
1898,115.92
1900,107.9
1905,39.4
1908,116.52
1909,104.21
1913,70.54
1918,112.92
1922,313.87
1923,131.21
1925,265.83
1926,140.58
1927,298.44
1930,198.52
1935,59.09
1939,122.58
1942,96.56
1943,182.86
1948,256.5
1949,254.35
1951,110.01
1953,120.03
1959,133.58
1963,16.16
1967,133.39
1973,252.51
1975,26.6
1976,85.78
1990,117.91
1993,120.99
1997,180.97
1999,128.44
2001,306.27
2004,85.78
2010,105.98
2013,134.0
2017,303.91
2021,104.23
2023,148.69
2026,139.04
2037,32.86
2039,188.5
2041,17.5
2046,31.25
2050,18.86
2060,223.1
2067,104.19
2069,158.08
2072,252.27
2074,133.89
2079,122.11
2083,25.79
2085,192.31
2087,17.51
2093,139.25
2094,29.14
2097,36.47
2103,100.49
2104,48.05
2107,178.95
2108,19.48
2110,94.27
2115,200.77
2117,29.81
2125,312.27
2127,267.38
2133,15.17
2134,377.85
2135,117.04
2141,237.22
2143,34.21
2145,80.65
2146,28.4
2147,286.58
2148,54.69
2149,74.08
2165,123.82
2166,168.31
2177,210.14
